288.4 1.000293329
303 1.000291152
317.6 1.000289313
332.2 1.000287743
346.8 1.000286391
361.4 1.000285217
376 1.000284191
390.6 1.000283287
405.2 1.000282488
419.8 1.000281777
434.4 1.000281141
449 1.00028057
463.6 1.000280056
478.2 1.00027959
492.8 1.000279168
507.4 1.000278783
522 1.000278432
536.6 1.00027811
551.2 1.000277814
565.8 1.000277542
580.4 1.000277291
595 1.000277059
609.6 1.000276844
624.2 1.000276644
638.8 1.000276458
653.4 1.000276285
668 1.000276123
682.6 1.000275972
697.2 1.000275831
711.8 1.000275698
726.4 1.000275573
741 1.000275456
755.6 1.000275346
